FileName,LOSS,UD_P_SNR,UD_S_SNR,UD_P_CC,UD_S_CC,UD_N_CC,NS_P_SNR,NS_S_SNR,NS_P_CC,NS_S_CC,NS_N_CC,EW_P_SNR,EW_S_SNR,EW_P_CC,EW_S_CC,EW_N_CC
110907.174211_E.IIDM.npz,200.26515549411332,102.37122535705566,104.54876899719238,0.9908051457858755,0.9951913707599095,0.9935290744859774,99.12503242492676,106.24131202697754,0.9551478514345132,0.9979535327287316,0.9928022635194275,102.10000991821289,108.66262435913086,0.9700315219252494,0.997224611053027,0.9993152951845495
110907.183657_E.TK2M.npz,117.29702710947402,100.41457176208496,96.86930656433105,0.9260865538114917,0.9556872283722273,0.9993907666503516,96.96185111999512,100.2820873260498,0.885478311647111,0.9694242573617265,0.9997749720185233,11.064966917037964,12.009305953979492,0.9169736487614254,0.9823357816432273,0.39041236418971154
110907.203425_E.TK2M.npz,206.66484862548478,106.21306419372559,108.57647895812988,0.9897160954281229,0.9977892257712845,0.9963143368720329,100.86958885192871,108.07206153869629,0.9875884650989744,0.9984612520071874,0.9991289590996545,100.0709342956543,105.59124946594238,0.9906819009259467,0.9972065274785293,0.9982162571014884
110907.203425_E.TKWM.npz,207.88221349022334,107.5560188293457,109.57062721252441,0.9868484340692897,0.9988491641270565,0.9966408472806987,102.1705150604248,107.36618995666504,0.9929548169103364,0.9990107692289489,0.9973831389653429,101.07549667358398,106.15887641906738,0.9845094185394494,0.9979971541599715,0.9971258805186399
110907.203425_E.YMKM.npz,207.00709296600846,104.32462692260742,109.0153980255127,0.9788810126175722,0.9978719337633724,0.9986890879546644,101.82883262634277,109.82136726379395,0.9583912962576528,0.9969886582903401,0.9982223396320025,105.85515022277832,111.36107444763184,0.9749239549002994,0.9979857512217317,0.9985249215256734
110907.203528_E.HSDM.npz,195.34381229061705,101.27481460571289,108.45502853393555,0.9762703726739838,0.9994268566981325,0.9984534225557181,99.45418357849121,112.79584884643555,0.8414025674158591,0.9993834950020694,0.999165984824385,100.67848205566406,110.9070873260498,0.9624878526855268,0.9989715147137236,0.9997266147329268
110907.203528_E.NKNM.npz,192.8350237803634,102.2242259979248,107.88220405578613,0.9580329279177651,0.9919273466795373,0.9997053344004843,97.18955993652344,107.41900444030762,0.9317937151457905,0.9942604960577766,0.9996019593866279,98.64789009094238,109.08768653869629,0.9162214055443108,0.9954421097591574,0.9997488866733617
110907.210042_E.NKNM.npz,61.97306178960983,99.29593086242676,101.29939079284668,0.8778461947099622,0.9938938947894271,0.9990105966733607,63.93689155578613,107.17318534851074,-0.017916126274955663,0.9915806502569451,0.9997419672038258,80.28529167175293,104.68598365783691,0.07675120154016382,0.994415360875721,0.9998083116634072
110907.213944_E.SNSM.npz,160.88266529675923,94.9931526184082,97.40321159362793,0.842979520505924,0.8781141664166451,0.9995586478869829,93.55131149291992,99.74994659423828,0.8927097813788908,0.986846972458016,0.9996211794509072,92.23852157592773,100.02955436706543,0.8974795572221337,0.9858937923295905,0.9996626413132496
110907.224525_E.SNSM.npz,177.36175229644175,97.66502380371094,95.66473007202148,0.9202511003774739,0.9454350327787091,0.9994699514601373,96.10384941101074,100.48123359680176,0.9372140948255171,0.9943478900313784,0.9998472447310848,96.7258358001709,102.29597091674805,0.9185993605307158,0.9890318306614869,0.9998960007420977
